acq_date,frp,bright_ti5,bright_ti4,latitude,longitude
2013-01-21,0.91,276.28,302.67,34.62114,-117.1011
2013-01-21,2.79,274.47,303.87,36.35981,-114.91224
2013-01-21,0.63,274.1,304.22,37.45522,-121.93158
2013-01-21,0.77,274.73,297.63,37.75514,-121.66094
2013-01-21,0.34,275.47,297.15,37.75693,-121.6582
2013-01-21,0.58,277.45,297.76,37.94422,-122.39595
2013-01-21,0.44,273.37,302.39,38.0039,-121.93593
2013-01-21,1.71,281.69,304.17,38.01532,-122.11382
2013-01-21,0.64,280.14,295.59,38.02412,-122.06184
2013-01-21,0.92,281.32,296.74,38.04467,-122.25539
2013-01-21,1.05,278.64,296.98,38.06956,-122.13766
2013-01-21,0.34,271.88,295.1,38.16095,-122.56651
2013-01-21,0.63,275.73,295.22,38.51522,-121.1916
2013-01-21,0.6,286.82,302.01,33.71556,-117.70839
2013-01-21,0.6,286.92,298.51,33.71638,-117.71237
2013-01-21,1.37,281.85,303.09,33.77665,-118.22878
2013-01-21,1.22,284.55,296.25,33.77783,-118.23459
2013-01-21,0.67,277.62,302.65,33.79409,-117.4757
2013-01-21,0.6,277.5,298.46,33.79442,-117.47637
2013-01-21,1.87,282.52,303.18,33.81588,-118.24194
2013-01-21,1.07,284.97,295.97,33.8535,-118.32871
2013-01-21,1.37,285.5,300.35,33.85505,-118.33359
2013-01-21,0.92,284.58,298.77,33.9056,-118.40354
2013-01-21,0.52,278.87,295.12,34.03643,-118.10707
2013-01-21,0.34,284.46,296.09,34.14352,-117.42684
2013-01-21,0.31,275.85,296.24,34.24286,-118.38087
2013-01-21,0.92,285.78,300.61,34.29084,-118.79976
2013-01-21,0.67,285.87,297.27,34.29208,-118.80361
2013-01-21,0.74,283.15,298.68,34.32342,-118.52535
2013-01-21,0.96,280.99,299.13,34.33347,-118.51605
2013-01-21,0.96,281.11,307.11,34.33462,-118.52193
2013-01-21,1.53,281.83,306.1,34.33685,-118.52023
2013-01-21,16.1,298.91,354.46,32.70404,-114.30939
2013-01-21,21.47,303.65,355.96,32.70438,-114.30721
